LID,Year,Localidad,BufferRadius,LC,PLAND,PLAND_Rescaled,LPI,TE,ED,AREA_AM,SHAPE_AM,CAI_AM,ENN_MN,ENN_AM,MESH
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1996.tif,1996,Los_Robles,1000,25,0.8409,1.6086329393850118,0.5017,6772.008,3.5039,8.2888,3.1236,0.0,635.0977,1065.8388,0.0697
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1996.tif,1996,Los_Robles,1000,11,5.8908,11.269039028813447,3.0012,27837.148,14.4034,36.1882,2.6425,32.7287,170.7206,159.5877,2.1318
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1996.tif,1996,Los_Robles,1000,6,15.9907,30.590042506628514,8.5761,18128.6055,9.38,152.9564,2.1937,71.412,250.2341,531.3985,24.4588
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1996.tif,1996,Los_Robles,1000,3,0.1487,0.2844615508223942,0.0279,3056.393,1.5814,0.275,1.1844,0.0,258.5635,167.8894,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1996.tif,1996,Los_Robles,1000,33,0.6969,1.3331624395973538,0.5343,2247.3478,1.1628,8.6496,1.4068,28.6667,483.1653,483.1653,0.0603
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,21,19.9675,38.19769254755223,8.5436,28646.1932,14.822,93.4826,1.5233,67.892,88.0799,98.2719,18.6661
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,12,8.4321,16.130550310765752,5.0732,43328.8654,22.419,63.3822,4.6456,17.5207,104.6859,63.7396,5.3444
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,25,0.8455,1.6174357855993693,0.5064,6772.008,3.5039,8.3503,3.1255,0.0,635.0977,1069.4633,0.0706
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,11,6.3089,12.068883060636146,3.2102,29694.9555,15.3646,38.7857,2.7346,33.7997,161.9759,68.6586,2.447
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,6,15.8328,30.288039392356826,8.5203,18548.1104,9.5971,151.5156,2.2462,70.8333,252.0431,537.8902,23.9891
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,3,0.1672,0.3198524699612236,0.0232,3445.9333,1.783,0.2195,1.0972,0.0,213.8814,183.5764,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1997.tif,1997,Los_Robles,1000,33,0.7201,1.3775464331284517,0.5528,2247.3478,1.1628,8.9539,1.407,29.0323,483.1653,483.1653,0.0645
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,21,20.1998,38.642080877528265,8.5482,28825.981,14.915,93.5196,1.5324,68.0773,96.6761,98.2248,18.8907
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,12,8.1533,15.597207795064861,4.8595,43089.1483,22.295,60.4093,4.7649,17.3789,89.7597,65.2108,4.9254
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,25,0.8502,1.6264268538339253,0.5064,6772.008,3.5039,8.3748,3.1229,0.0,635.0977,1064.1105,0.0712
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,11,6.3182,12.08667389778112,4.511,29545.1323,15.2871,64.8002,3.6609,33.8971,200.362,152.8197,4.0942
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,6,15.8653,30.35021167270216,8.5064,18578.0751,9.6126,151.7302,2.2484,71.0981,221.2031,536.1187,24.0724
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,3,0.0929,0.17771707212558419,0.0186,2007.6307,1.0388,0.1706,1.05,0.0,275.4974,270.3527,0.0002
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1998.tif,1998,Los_Robles,1000,33,0.7944,1.5196818309640914,0.59,2546.9942,1.3179,9.4855,1.4287,30.4094,394.1233,394.1233,0.0754
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,21,19.7863,37.851130581168455,8.4135,29155.592,15.0855,93.3018,1.6301,67.1284,93.7367,102.8404,18.461
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,12,8.5714,16.39706163676015,5.0499,44167.8753,22.8531,61.9625,4.637,18.7534,86.5197,65.947,5.3111
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,25,0.8734,1.6708114932853808,0.511,6682.1141,3.4574,8.5394,3.0274,0.0,635.0977,1046.9005,0.0746
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,11,6.2671,11.988942877912539,4.5203,29365.3445,15.1941,65.7414,3.7252,34.2476,176.357,149.411,4.1201
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,6,15.9024,30.421241917588095,8.5807,18218.4994,9.4265,152.3494,2.2216,71.487,252.0431,539.1527,24.2273
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,3,0.0697,0.13333588399586793,0.0139,1528.1965,0.7907,0.1616,1.0,0.0,303.106,356.4238,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_1999.tif,1999,Los_Robles,1000,33,0.8037,1.537475609289513,0.59,2546.9942,1.3179,9.4693,1.4271,30.6358,394.1233,394.1233,0.0761
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,21,19.2799,36.88231839476911,8.3995,29814.814,15.4266,94.331,1.6367,66.8675,89.7454,104.7247,18.1869
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,12,9.1057,17.41914255816934,5.5935,45186.6729,23.3803,70.6056,4.7124,21.1735,93.4225,65.575,6.4291
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,25,0.8734,1.6708082970342863,0.511,6682.1141,3.4574,8.5394,3.0274,0.0,635.0977,1046.9005,0.0746
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,11,6.1231,11.713448916384978,4.5482,27447.6077,14.2018,67.0452,3.5031,36.2671,188.6559,157.1977,4.1053
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,6,16.0604,30.7234366540983,8.6597,18188.5348,9.411,154.3519,2.2396,72.0278,304.0162,545.2083,24.7895
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,3,0.0186,0.03558167428994473,0.0093,419.5049,0.2171,0.1347,1.0,0.0,816.9819,627.7187,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2000.tif,2000,Los_Robles,1000,33,0.813,1.5552635052540358,0.5993,2546.9942,1.3179,9.6237,1.4597,31.4286,394.1233,394.1233,0.0782
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,21,19.1498,36.63343797406364,8.3624,30773.6824,15.9228,93.694,1.6463,66.6909,91.345,101.0896,17.9422
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,12,8.8177,16.868200504647618,5.5981,44497.4863,23.0237,72.5372,4.925,20.0738,108.0902,92.943,6.3961
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,25,1.1986,2.292913699135901,0.6551,7611.0179,3.9381,11.6829,3.0259,0.0,1708.2471,1708.2471,0.14
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,11,6.3554,12.15783724636101,4.5621,28766.0517,14.884,66.0019,3.6097,34.9415,186.405,146.553,4.1947
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,6,15.9117,30.43897455910288,8.5854,18368.3226,9.504,152.4385,2.2336,71.562,250.2341,534.2517,24.2556
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,3,0.0232,0.04438144320036117,0.0093,539.3635,0.2791,0.1257,1.0,0.0,74.9116,71.9151,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2001.tif,2001,Los_Robles,1000,33,0.8177,1.564254573488592,0.6039,2546.9942,1.3179,9.7012,1.4601,31.8182,394.1233,394.1233,0.0793
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,21,20.3577,38.94414251034451,8.6411,32691.4192,16.915,98.1661,1.7576,66.4309,80.1086,70.8712,19.9844
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,12,7.9117,15.135028627943859,4.7247,44018.0521,22.7756,57.9732,4.3419,20.8456,88.5526,70.3306,4.5867
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,25,1.1614,2.2217503505560114,0.6504,7970.5935,4.1241,11.3851,3.2171,0.0,1708.2471,1708.2471,0.1322
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,11,5.9048,11.295842491788477,4.4971,24151.4976,12.4963,67.5152,3.3057,37.5295,198.6811,150.2574,3.9866
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,6,16.0372,30.67905521089794,8.6783,18608.0397,9.6281,154.2303,2.2785,71.0023,304.0162,546.8645,24.7342
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,3,0.0232,0.04438144320036117,0.0046,599.2927,0.3101,0.0898,1.0,0.0,417.0875,417.0875,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,23,0.0697,0.13333562892522302,0.0511,1078.7269,0.5581,0.8201,1.8,0.0,389.5403,389.5403,0.0006
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2002.tif,2002,Los_Robles,1000,33,0.8084,1.5464637363436196,0.5947,2487.0649,1.2868,9.5464,1.4274,32.1839,429.0283,429.0283,0.0772
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,21,21.2636,40.677123087724134,8.8734,32361.8082,16.7445,100.0251,1.6823,67.2056,74.0508,66.5094,21.269
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,12,6.82,13.04661390631307,3.8095,41141.4469,21.2872,44.8641,4.022,16.1444,100.9676,81.7731,3.0597
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,25,1.1289,2.159578070210678,0.6458,8210.3106,4.2481,11.1356,3.3064,0.0,1708.2471,1708.2471,0.1257
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,11,6.1603,11.784612264964869,3.0801,27597.4309,14.2793,38.1572,2.6751,35.5204,262.1405,112.8403,2.3506
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,6,15.9582,30.527928744827747,8.5761,18667.969,9.6591,152.6951,2.2525,71.3828,78.7705,64.0996,24.3674
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,3,0.0232,0.04438144320036117,0.0093,539.3635,0.2791,0.1257,1.0,0.0,1007.2818,893.0838,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,23,0.1022,0.19550790927055656,0.079,1378.3733,0.7132,1.2815,1.8586,0.0,241.5826,241.5826,0.0013
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2003.tif,2003,Los_Robles,1000,33,0.8177,1.564254573488592,0.5993,2487.0649,1.2868,9.6165,1.4268,32.3864,429.0283,429.0283,0.0786
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,21,22.2393,42.54354920783101,8.971,30563.93,15.8142,100.4931,1.6251,67.5997,73.3155,67.5659,22.3489
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,12,6.0116,11.500128170301984,3.2056,38744.2759,20.0469,36.2861,3.8304,14.0649,116.8599,83.3149,2.1814
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,25,1.0407,1.9908482578403879,0.6132,7401.2654,3.8295,10.3769,3.133,0.0,1708.2471,1708.2471,0.108
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,11,6.2393,11.93571589809122,4.4321,30683.7885,15.8762,62.9411,3.7419,33.2837,162.4419,140.8917,3.9271
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,6,15.6934,30.021310703941907,8.0418,18068.6762,9.349,143.3084,2.1239,71.196,161.7595,82.7148,22.4899
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,3,0.223,0.42659667675449836,0.0836,3296.1101,1.7055,0.9764,1.5496,0.0,334.153,205.7011,0.0022
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2004.tif,2004,Los_Robles,1000,33,0.8269,1.5818510852389895,0.6086,2546.9942,1.3179,9.7707,1.4594,32.0225,394.1233,394.1233,0.0808
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,21,23.5122,44.97867969032466,9.3333,29335.3798,15.1786,108.3708,1.7211,69.3736,69.1382,68.2861,25.4803
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,12,4.8873,9.349371868669188,2.4204,36227.2464,18.7445,26.7423,3.922,11.2167,118.1777,84.0122,1.307
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,25,0.9988,1.9106976495052046,0.5993,7581.0532,3.9225,10.0383,3.2609,0.0,1708.2471,1708.2471,0.1003
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,11,6.0767,11.624686029984256,3.0383,27417.6431,14.1863,36.4232,2.4121,35.7798,151.3689,71.2842,2.2133
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,6,15.7445,30.11912208914166,8.0976,17828.9591,9.225,144.0295,2.1192,71.0829,204.3805,125.8392,22.6767
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,3,0.2323,0.4443883299760303,0.0511,3595.7565,1.8605,0.5818,1.2416,0.0,300.4846,149.8698,0.0014
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2005.tif,2005,Los_Robles,1000,33,0.8223,1.5730543423990087,0.6039,2546.9942,1.3179,9.6935,1.4591,31.6384,394.1233,394.1233,0.0797
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,21,23.7398,45.41407695206613,9.3891,30384.1421,15.7212,109.0584,1.7588,69.4521,70.5529,67.0273,25.8903
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,12,4.6179,8.834011489437406,1.0174,35987.5293,18.6205,10.9783,2.8504,8.3501,89.9225,78.0009,0.507
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,25,0.9849,1.8841070434498157,0.5947,7640.9825,3.9536,9.9275,3.2834,0.0,1708.2471,1708.2471,0.0978
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,11,6.1556,11.775621196730313,3.0523,26788.3857,13.8607,37.6626,2.5186,36.1509,204.0379,139.1925,2.3184
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,6,15.7352,30.101331251996687,8.0604,17469.3835,9.0389,143.952,2.0974,71.302,178.2536,125.9243,22.6511
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,3,0.2184,0.41779772392064146,0.0511,3236.1808,1.6744,0.6132,1.257,0.0,229.7879,122.2059,0.0013
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2006.tif,2006,Los_Robles,1000,33,0.8223,1.5730543423990087,0.6039,2546.9942,1.3179,9.6935,1.4591,31.6384,394.1233,394.1233,0.0797
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,21,23.6423,45.22756011103013,9.3844,31792.4801,16.4499,108.8554,1.7938,68.7954,68.9441,64.2112,25.7359
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,12,4.8455,9.269408751178883,1.1707,37455.7965,19.3802,12.0009,2.91,11.0259,82.1144,76.5191,0.5815
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,25,0.9849,1.8841070434498157,0.5947,7640.9825,3.9536,9.9275,3.2834,0.0,1708.2471,1708.2471,0.0978
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,11,6.007,11.491350401059034,3.1266,28106.8297,14.5429,38.6274,2.936,35.3442,223.7998,116.6946,2.3203
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,6,15.9489,30.510137907682772,8.5668,18608.0397,9.6281,152.8354,2.2542,71.1331,256.4557,532.2224,24.3756
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,3,0.0232,0.04438144320036117,0.0046,599.2927,0.3101,0.0898,1.0,0.0,599.1043,599.1043,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2007.tif,2007,Los_Robles,1000,33,0.8223,1.5730543423990087,0.6086,2606.9234,1.3489,9.7788,1.4926,31.6384,394.1233,394.1233,0.0804
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,21,23.2985,44.56995829666756,11.6423,31912.3386,16.5119,143.9606,2.1339,68.654,69.1382,63.4845,33.5406
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,12,5.2125,9.971496346175918,1.0407,39313.604,20.3414,11.3197,2.7765,10.4278,91.078,77.4716,0.59
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,25,0.9849,1.8841106477407505,0.5947,7640.9825,3.9536,9.9275,3.2834,0.0,1708.2471,1708.2471,0.0978
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,11,5.9233,11.33125454336764,2.5366,28646.1932,14.822,29.0491,2.6014,34.1961,190.3287,114.7336,1.7207
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,6,15.9907,30.590159543941535,8.5854,18248.4641,9.442,152.9843,2.1788,71.9059,173.29,531.6873,24.4633
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,3,0.0372,0.07116348471515475,0.0046,958.8684,0.4961,0.0898,1.0,0.0,409.5857,409.5857,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2008.tif,2008,Los_Robles,1000,33,0.8269,1.5818571373914372,0.6132,2606.9234,1.3489,9.8565,1.493,32.0225,394.1233,394.1233,0.0815
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2009.tif,2009,Los_Robles,1000,21,23.3031,44.57875808241191,11.5772,31912.3386,16.5119,141.6938,2.187,67.5239,64.6451,64.8199,33.0191
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_1000m_2009.tif,2009,Los_Robles,1000,12,5.0778,9.713815663618625,0.8502,37725.4783,19.5197,10.4012,2.6466,10.796,86.1889,76.2013,0.5282
